rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,hit_area,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,is_target_win,set,match_id,winner,loser,rally_id,match_sets_id,rally_length
42,4.0,00:31:23,56490.0,22,20,17,net shot,0.0,1,7,2.0,2,1.1524390243902438,-0.3243749999999998,,,7,159.6,545.33,8,1,1,74,13,17,6038,74_1,6
42,5.0,00:31:24,56522.0,22,20,13,net shot,0.0,1,2,2.0,1,1.1280487804878048,0.2540104166666665,,,7,244.9,382.8,8,1,1,74,13,17,6038,74_1,6
42,6.0,00:31:25,56551.0,22,20,17,net shot,0.0,1,1,2.0,2,-0.9609756097560976,0.13921875,touched the net,13.0,1,257.5,545.27,8,1,1,74,13,17,6038,74_1,6
1,1.0,01:01:59,111588.0,0,1,17,short service,0.0,0,7,2.0,8,-0.4780487804878047,-0.6984375000000002,,,8,185.0,671.97,8,0,3,74,13,17,6079,74_3,5
1,2.0,01:02:00,111614.0,0,1,13,push/rush,0.0,1,8,1.0,8,0.7646341463414633,1.275052083333333,,,8,129.4,345.51,8,0,3,74,13,17,6079,74_3,5
1,3.0,01:02:01,111633.0,0,1,17,smash,0.0,0,8,2.0,8,-0.4317073170731708,-0.9871875,,,8,177.8,698.59,8,0,3,74,13,17,6079,74_3,5
1,4.0,01:02:01,111646.0,0,1,13,defensive shot,0.0,0,8,1.0,8,0.2890243902439023,1.02734375,,,8,162.0,295.8,8,0,3,74,13,17,6079,74_3,5
1,5.0,01:02:02,111662.0,0,1,17,drop,0.0,0,8,2.0,2,1.1268292682926826,-0.3940104166666665,opponent's ball landed,17.0,8,172.0,691.59,8,0,3,74,13,17,6079,74_3,5
3,1.0,01:02:35,112674.0,0,3,17,short service,0.0,0,7,2.0,8,-0.4646341463414633,-0.7117187499999998,,,8,185.4,671.96,8,0,3,74,13,17,6081,74_3,11
3,2.0,01:02:36,112699.0,0,3,13,lob,0.0,1,8,1.0,4,-1.325609756097561,1.599895833333333,,,8,128.2,343.08,8,0,3,74,13,17,6081,74_3,11
3,3.0,01:02:38,112748.0,0,3,17,clear,0.0,0,4,1.0,3,-1.1646341463414631,-1.4228125,,,4,82.1,788.05,8,0,3,74,13,17,6081,74_3,11
3,4.0,01:02:39,112774.0,0,3,13,smash,0.0,0,3,2.0,5,1.340243902439024,0.8633333333333333,,,5,91.1,224.26,8,0,3,74,13,17,6081,74_3,11
3,5.0,01:02:39,112797.0,0,3,17,defensive shot,0.0,1,5,1.0,6,1.1524390243902438,-1.3442187500000002,,,8,249.0,667.48,8,0,3,74,13,17,6081,74_3,11
3,6.0,01:02:40,112823.0,0,3,13,drop,0.0,1,6,2.0,1,1.4951219512195124,0.2602604166666668,,,8,234.1,248.95,8,0,3,74,13,17,6081,74_3,11
3,7.0,01:02:41,112858.0,0,3,17,net shot,0.0,1,1,2.0,2,1.4585365853658538,-0.095625,,,1,266.1,583.6,8,0,3,74,13,17,6081,74_3,11
3,8.0,01:02:43,112890.0,0,3,13,net shot,0.0,1,2,2.0,7,-0.2280487804878047,0.0739583333333332,,,2,272.1,428.43,8,0,3,74,13,17,6081,74_3,11
3,9.0,01:02:44,112920.0,0,3,17,lob,0.0,0,7,1.0,4,1.119512195121951,-1.559322916666667,,,7,152.0,516.22,7,0,3,74,13,17,6081,74_3,11
3,10.0,01:02:46,112982.0,0,3,13,clear,0.0,1,4,1.0,8,-0.4329268292682927,1.3656250000000003,,,9,240.8,171.85,8,0,3,74,13,17,6081,74_3,11
3,11.0,01:02:47,113025.0,0,3,17,smash,0.0,0,8,2.0,6,1.2280487804878046,-1.0978125,opponent's ball landed,17.0,8,145.9,753.12,8,0,3,74,13,17,6081,74_3,11
4,1.0,01:03:18,113956.0,1,3,17,short service,0.0,0,7,2.0,8,0.4329268292682927,-0.6575520833333334,,,8,158.8,683.32,8,1,3,74,13,17,6082,74_3,9
4,2.0,01:03:19,113978.0,1,3,13,net shot,0.0,0,8,2.0,7,0.9134146341463416,0.2278645833333333,,,8,222.3,357.52,8,1,3,74,13,17,6082,74_3,9
4,3.0,01:03:20,114004.0,1,3,17,push/rush,0.0,1,7,1.0,9,-0.8548780487804878,-1.52796875,,,7,232.8,553.97,8,1,3,74,13,17,6082,74_3,9
4,4.0,01:03:21,114042.0,1,3,13,drop,0.0,0,9,2.0,1,1.1378048780487806,0.5910416666666668,,,8,120.6,207.97,8,1,3,74,13,17,6082,74_3,9
4,5.0,01:03:22,114070.0,1,3,17,push/rush,0.0,1,1,1.0,4,1.2804878048780488,-1.3946875,,,8,248.3,610.7,8,1,3,74,13,17,6082,74_3,9
4,6.0,01:03:23,114094.0,1,3,13,clear,0.0,1,4,1.0,9,0.7365853658536586,1.5390104166666667,,,8,233.9,266.09,8,1,3,74,13,17,6082,74_3,9
4,7.0,01:03:24,114134.0,1,3,17,smash,0.0,0,9,2.0,6,1.4670731707317075,-0.8161979166666665,,,9,214.9,766.55,8,1,3,74,13,17,6082,74_3,9
4,8.0,01:03:25,114158.0,1,3,13,defensive shot,0.0,1,6,2.0,1,1.2682926829268293,0.5411979166666665,,,6,260.0,324.24,8,1,3,74,13,17,6082,74_3,9
4,9.0,01:03:26,114184.0,1,3,17,push/rush,0.0,1,1,2.0,10,1.7280487804878046,-1.5690104166666667,out,13.0,5,259.3,597.33,8,1,3,74,13,17,6082,74_3,9
5,1.0,01:03:48,114855.0,1,4,13,long service,0.0,0,7,1.0,4,-1.0414634146341464,1.62375,,,8,184.1,295.12,8,0,3,74,13,17,6083,74_3,9
5,2.0,01:03:50,114917.0,1,4,17,clear,0.0,0,4,1.0,3,-1.4426829268292682,-1.5186458333333337,,,4,86.1,792.56,8,0,3,74,13,17,6083,74_3,9
5,3.0,01:03:51,114950.0,1,4,13,clear,0.0,0,3,1.0,6,-1.2048780487804878,1.323125,,,5,75.3,206.48,8,0,3,74,13,17,6083,74_3,9
5,4.0,01:03:52,114978.0,1,4,17,clear,0.0,0,6,1.0,9,-0.8475609756097561,-1.528125,,,8,109.3,731.59,8,0,3,74,13,17,6083,74_3,9
5,5.0,01:03:53,115012.0,1,4,13,drop,0.0,0,9,2.0,2,-0.8926829268292683,0.4305729166666664,,,9,121.0,201.75,8,0,3,74,13,17,6083,74_3,9
5,6.0,01:03:54,115039.0,1,4,17,net shot,0.0,0,2,2.0,2,1.3170731707317074,-0.2691145833333334,,,7,119.3,585.9,8,0,3,74,13,17,6083,74_3,9
5,7.0,01:03:55,115071.0,1,4,13,lob,0.0,1,2,1.0,9,0.9109756097560974,1.584270833333333,,,7,249.6,394.06,8,0,3,74,13,17,6083,74_3,9
5,8.0,01:03:57,115121.0,1,4,17,smash,0.0,0,9,2.0,5,-0.9609756097560976,-0.9372916666666664,,,9,227.9,765.49,8,0,3,74,13,17,6083,74_3,9
5,9.0,01:03:57,115139.0,1,4,13,defensive shot,0.0,0,5,2.0,1,-1.2890243902439025,0.0436979166666665,touched the net,17.0,8,151.9,293.43,9,0,3,74,13,17,6083,74_3,9
7,1.0,01:05:03,117116.0,3,4,13,long service,0.0,0,7,1.0,3,1.15609756097561,1.7376041666666666,,,8,152.1,304.08,8,1,3,74,13,17,6085,74_3,22
7,2.0,01:05:06,117184.0,3,4,17,drop,0.0,0,3,2.0,5,-1.10609756097561,-0.6133854166666666,,,9,251.5,798.04,8,1,3,74,13,17,6085,74_3,22
7,3.0,01:05:06,117208.0,3,4,13,push/rush,0.0,0,5,1.0,6,-1.0048780487804878,1.4227604166666663,,,8,110.0,333.64,8,1,3,74,13,17,6085,74_3,22
7,4.0,01:05:07,117233.0,3,4,17,clear,0.0,0,6,1.0,3,-0.8707317073170733,-1.4604687499999998,,,8,130.6,724.94,8,1,3,74,13,17,6085,74_3,22
7,5.0,01:05:08,117261.0,3,4,13,smash,0.0,0,3,2.0,6,-0.9768292682926828,0.9869270833333332,,,8,104.2,223.81,8,1,3,74,13,17,6085,74_3,22
7,6.0,01:05:09,117275.0,3,4,17,defensive shot,0.0,0,6,2.0,8,0.7182926829268294,-0.546875,,,8,117.6,682.55,8,1,3,74,13,17,6085,74_3,22
7,7.0,01:05:10,117306.0,3,4,13,push/rush,0.0,1,8,1.0,9,-0.7695121951219511,1.5685416666666665,,,8,219.2,364.78,8,1,3,74,13,17,6085,74_3,22
7,8.0,01:05:11,117338.0,3,4,17,clear,0.0,0,9,1.0,3,-1.1329268292682928,-1.473072916666667,,,9,131.0,772.84,8,1,3,74,13,17,6085,74_3,22
7,9.0,01:05:12,117370.0,3,4,13,drop,0.0,0,3,2.0,2,-0.9109756097560976,0.4220833333333331,,,5,91.8,215.14,8,1,3,74,13,17,6085,74_3,22
7,10.0,01:05:13,117401.0,3,4,17,lob,0.0,0,2,1.0,3,-0.8853658536585365,-1.578854166666667,,,7,116.7,579.79,8,1,3,74,13,17,6085,74_3,22
7,11.0,01:05:14,117437.0,3,4,13,drop,0.0,0,3,2.0,6,-1.1170731707317072,0.7306770833333331,,,9,113.2,198.9,8,1,3,74,13,17,6085,74_3,22
7,12.0,01:05:15,117464.0,3,4,17,push/rush,0.0,0,6,2.0,3,-1.328048780487805,-1.5035416666666668,,,8,108.9,640.49,8,1,3,74,13,17,6085,74_3,22
7,13.0,01:05:16,117501.0,3,4,13,drive,0.0,0,3,2.0,2,-1.1097560975609757,0.5740625000000001,,,3,96.9,183.63,8,1,3,74,13,17,6085,74_3,22
7,14.0,01:05:17,117529.0,3,4,17,net shot,0.0,0,2,2.0,1,-1.0634146341463415,-0.3352083333333334,,,7,107.3,593.65,8,1,3,74,13,17,6085,74_3,22
7,15.0,01:05:18,117562.0,3,4,13,lob,0.0,0,1,1.0,9,0.2658536585365855,1.5248958333333331,,,1,100.1,384.29,8,1,3,74,13,17,6085,74_3,22
7,16.0,01:05:20,117606.0,3,4,17,clear,0.0,0,9,1.0,3,-0.951219512195122,-1.5264583333333337,,,9,181.6,760.87,8,1,3,74,13,17,6085,74_3,22
7,17.0,01:05:21,117639.0,3,4,13,drop,0.0,0,3,2.0,2,-1.002439024390244,0.3259375000000002,,,3,103.8,202.36,8,1,3,74,13,17,6085,74_3,22
7,18.0,01:05:22,117668.0,3,4,17,net shot,0.0,0,2,2.0,1,-1.195121951219512,-0.1768229166666666,,,2,99.6,556.27,8,1,3,74,13,17,6085,74_3,22
7,19.0,01:05:23,117698.0,3,4,13,lob,0.0,0,1,1.0,9,-0.302439024390244,1.602291666666667,,,1,98.0,402.38,7,1,3,74,13,17,6085,74_3,22
7,20.0,01:05:24,117748.0,3,4,17,clear,0.0,0,9,1.0,9,-0.6280487804878049,-1.4809895833333335,,,9,142.0,764.08,8,1,3,74,13,17,6085,74_3,22
7,21.0,01:05:25,117776.0,3,4,13,smash,0.0,0,9,2.0,5,1.4731707317073173,0.9879166666666664,,,8,117.1,214.25,8,1,3,74,13,17,6085,74_3,22
7,22.0,01:05:26,117797.0,3,4,17,defensive shot,0.0,1,5,2.0,10,3.5085365853658534,0.3532812500000002,out,13.0,5,257.0,664.85,8,1,3,74,13,17,6085,74_3,22
10,1.0,01:07:12,120989.0,6,4,13,long service,0.0,0,7,1.0,4,-1.1073170731707316,1.6577604166666664,,,8,183.6,284.31,8,1,3,74,13,17,6088,74_3,6
10,2.0,01:07:15,121053.0,6,4,17,smash,0.0,0,4,2.0,8,0.5256097560975609,-0.8314583333333333,,,4,79.3,795.28,8,1,3,74,13,17,6088,74_3,6
10,3.0,01:07:15,121071.0,6,4,13,defensive shot,0.0,1,8,2.0,7,-0.3499999999999998,0.2844791666666666,,,8,151.7,282.58,4,1,3,74,13,17,6088,74_3,6
10,4.0,01:07:16,121102.0,6,4,17,net shot,0.0,0,7,2.0,7,-0.0499999999999999,-0.2548958333333333,,,7,153.3,560.22,8,1,3,74,13,17,6088,74_3,6
10,5.0,01:07:17,121131.0,6,4,13,net shot,0.0,1,7,2.0,1,1.0085365853658534,0.1702604166666666,,,7,157.6,416.23,8,1,3,74,13,17,6088,74_3,6
10,6.0,01:07:18,121163.0,6,4,17,net shot,0.0,1,1,2.0,2,1.225609756097561,0.0508333333333332,touched the net,13.0,7,238.1,532.06,7,1,3,74,13,17,6088,74_3,6
12,1.0,01:08:01,122456.0,7,5,13,long service,0.0,0,7,1.0,4,-1.0963414634146342,1.6956249999999995,,,8,181.7,295.19,8,0,3,74,13,17,6090,74_3,11
12,2.0,01:08:04,122521.0,7,5,17,clear,0.0,0,4,1.0,3,-1.2878048780487803,-1.4540104166666663,,,4,82.9,797.05,8,0,3,74,13,17,6090,74_3,11
12,3.0,01:08:04,122549.0,7,5,13,clear,0.0,0,3,1.0,3,1.2121951219512193,1.54796875,,,3,77.6,203.3,8,0,3,74,13,17,6090,74_3,11
12,4.0,01:08:06,122580.0,7,5,17,smash,0.0,0,3,1.0,5,-0.9146341463414634,-0.8678645833333333,,,8,202.5,736.17,8,0,3,74,13,17,6090,74_3,11
12,5.0,01:08:06,122604.0,7,5,13,defensive shot,0.0,0,5,2.0,2,-1.1317073170731706,0.5001562499999999,,,8,138.9,320.1,8,0,3,74,13,17,6090,74_3,11
12,6.0,01:08:07,122634.0,7,5,17,lob,0.0,0,2,1.0,3,-1.170731707317073,-1.5570833333333336,,,2,101.4,580.04,8,0,3,74,13,17,6090,74_3,11
12,7.0,01:08:09,122675.0,7,5,13,clear,0.0,0,3,1.0,4,-0.8951219512195122,1.53328125,,,3,95.2,186.89,8,0,3,74,13,17,6090,74_3,11
12,8.0,01:08:10,122726.0,7,5,17,smash,0.0,0,4,2.0,6,1.180487804878049,-1.0822916666666669,,,4,99.9,769.2,8,0,3,74,13,17,6090,74_3,11
12,9.0,01:08:11,122744.0,7,5,13,defensive shot,0.0,1,6,2.0,1,1.2073170731707317,0.2718229166666669,,,8,143.5,288.29,8,0,3,74,13,17,6090,74_3,11
12,10.0,01:08:12,122774.0,7,5,17,net shot,0.0,1,1,2.0,2,1.445121951219512,-0.1597916666666667,,,1,254.9,568.14,8,0,3,74,13,17,6090,74_3,11
12,11.0,01:08:13,122804.0,7,5,13,net shot,0.0,1,2,2.0,10,1.7121951219512193,-0.03515625,touched the net,17.0,2,259.1,391.56,8,0,3,74,13,17,6090,74_3,11
13,1.0,01:08:49,123898.0,8,5,17,short service,0.0,0,7,2.0,8,0.671951219512195,-0.6733854166666667,,,8,161.4,670.98,8,1,3,74,13,17,6091,74_3,13
13,2.0,01:08:50,123927.0,8,5,13,push/rush,0.0,1,8,1.0,8,-0.7243902439024391,1.3778125,,,8,212.2,355.39,8,1,3,74,13,17,6091,74_3,13
13,3.0,01:08:51,123951.0,8,5,17,drop,0.0,0,8,2.0,7,-0.7219512195121952,-0.3972916666666665,,,8,168.4,707.91,8,1,3,74,13,17,6091,74_3,13
13,4.0,01:08:52,123977.0,8,5,13,net shot,0.0,0,7,2.0,2,-1.0329268292682927,0.3171874999999999,,,7,134.4,376.46,8,1,3,74,13,17,6091,74_3,13
13,5.0,01:08:53,124008.0,8,5,17,lob,0.0,0,2,1.0,3,-1.0439024390243905,-1.5080729166666669,,,2,103.1,572.22,8,1,3,74,13,17,6091,74_3,13
13,6.0,01:08:54,124047.0,8,5,13,clear,0.0,0,3,1.0,5,1.0914634146341464,1.4646354166666669,,,9,110.7,186.33,8,1,3,74,13,17,6091,74_3,13
13,7.0,01:08:55,124073.0,8,5,17,smash,0.0,0,5,2.0,6,1.3036585365853657,-1.2048958333333333,,,8,193.6,696.1,8,1,3,74,13,17,6091,74_3,13
13,8.0,01:08:56,124089.0,8,5,13,defensive shot,0.0,1,6,2.0,1,1.5329268292682925,0.6204166666666667,,,8,164.9,265.49,8,1,3,74,13,17,6091,74_3,13
13,9.0,01:08:57,124114.0,8,5,17,net shot,0.0,1,1,2.0,2,1.423170731707317,-0.3737499999999999,,,5,266.3,598.71,8,1,3,74,13,17,6091,74_3,13
13,10.0,01:08:58,124143.0,8,5,13,lob,0.0,1,2,1.0,4,-1.3304878048780486,1.6486458333333331,,,2,259.5,380.11,8,1,3,74,13,17,6091,74_3,13
13,11.0,01:08:59,124187.0,8,5,17,drive,0.0,0,4,2.0,5,-1.1012195121951218,-0.9495833333333332,,,4,90.9,795.23,8,1,3,74,13,17,6091,74_3,13
13,12.0,01:09:00,124214.0,8,5,13,drive,0.0,0,5,2.0,4,-1.2402439024390244,1.5188541666666666,,,8,110.9,305.33,8,1,3,74,13,17,6091,74_3,13
13,13.0,01:09:01,124246.0,8,5,17,drop,0.0,0,4,2.0,2,-1.0499999999999998,0.1108333333333331,touched the net,13.0,4,100.7,763.36,8,1,3,74,13,17,6091,74_3,13
15,1.0,01:09:48,125663.0,9,6,13,long service,0.0,0,7,1.0,4,-1.1097560975609757,1.6956770833333337,,,8,182.9,289.77,8,0,3,74,13,17,6093,74_3,6
15,2.0,01:09:50,125727.0,9,6,17,smash,0.0,0,4,2.0,6,1.2134146341463414,-0.8817187500000001,,,4,77.4,801.48,8,0,3,74,13,17,6093,74_3,6
15,3.0,01:09:51,125747.0,9,6,13,defensive shot,0.0,1,6,2.0,1,1.054878048780488,0.2638541666666665,,,8,162.6,290.4,8,0,3,74,13,17,6093,74_3,6
15,4.0,01:09:52,125780.0,9,6,17,net shot,0.0,1,1,2.0,2,1.2621951219512195,-0.1256770833333333,,,7,242.1,548.87,8,0,3,74,13,17,6093,74_3,6
15,5.0,01:09:53,125807.0,9,6,13,lob,0.0,1,2,1.0,9,0.2365853658536586,1.620677083333333,,,7,248.4,403.03,7,0,3,74,13,17,6093,74_3,6
15,6.0,01:09:55,125869.0,9,6,17,smash,0.0,0,9,2.0,5,-1.3585365853658538,-1.0325,opponent's ball landed,17.0,9,174.6,785.73,8,0,3,74,13,17,6093,74_3,6
16,1.0,01:10:18,126558.0,10,6,17,short service,0.0,0,7,2.0,8,-0.5914634146341463,-0.8035416666666665,,,8,184.2,670.72,8,1,3,74,13,17,6094,74_3,5
16,2.0,01:10:19,126587.0,10,6,13,drive,0.0,1,8,1.0,6,-0.924390243902439,1.0724999999999998,,,8,121.4,318.05,8,1,3,74,13,17,6094,74_3,5
16,3.0,01:10:20,126605.0,10,6,17,clear,0.0,0,6,1.0,3,-0.9768292682926828,-1.5430729166666666,,,8,144.6,702.4,8,1,3,74,13,17,6094,74_3,5
16,4.0,01:10:21,126636.0,10,6,13,clear,0.0,0,3,1.0,6,-1.1292682926829267,1.4924999999999995,,,9,116.8,192.47,8,1,3,74,13,17,6094,74_3,5
16,5.0,01:10:22,126673.0,10,6,17,clear,0.0,0,6,2.0,10,-1.0963414634146342,-1.698125,out,13.0,6,92.4,755.5,8,1,3,74,13,17,6094,74_3,5
19,1.0,01:12:31,130552.0,12,7,17,short service,0.0,0,7,2.0,8,-0.2121951219512196,0.7097916666666665,,,8,193.0,292.16,8,1,3,74,13,17,6097,74_3,13
19,2.0,01:12:32,130583.0,12,7,13,net shot,0.0,0,8,2.0,2,1.324390243902439,-0.4080208333333332,,,8,136.9,602.11,8,1,3,74,13,17,6097,74_3,13
19,3.0,01:12:33,130615.0,12,7,17,push/rush,0.0,0,2,1.0,4,-1.173170731707317,1.59453125,,,2,255.7,393.91,8,1,3,74,13,17,6097,74_3,13
19,4.0,01:12:35,130659.0,12,7,13,drive,0.0,1,4,1.0,5,-1.123170731707317,-0.7035937499999999,,,9,108.6,786.99,8,1,3,74,13,17,6097,74_3,13
19,5.0,01:12:35,130679.0,12,7,17,push/rush,0.0,1,5,1.0,6,-1.2451219512195122,1.311770833333333,,,5,99.6,331.43,8,1,3,74,13,17,6097,74_3,13
19,6.0,01:12:36,130706.0,12,7,13,clear,0.0,1,6,1.0,3,-1.2146341463414634,-1.4385416666666666,,,8,106.5,711.88,8,1,3,74,13,17,6097,74_3,13
19,7.0,01:12:38,130742.0,12,7,17,clear,0.0,0,3,1.0,6,-1.246341463414634,1.2769791666666663,,,8,116.0,205.04,8,1,3,74,13,17,6097,74_3,13
19,8.0,01:12:39,130770.0,12,7,13,clear,0.0,1,6,1.0,3,-0.9439024390243904,-1.4760416666666665,,,6,95.6,702.87,8,1,3,74,13,17,6097,74_3,13
19,9.0,01:12:40,130806.0,12,7,17,drop,0.0,0,3,2.0,2,-1.181707317073171,0.5254687499999999,,,8,113.2,226.51,8,1,3,74,13,17,6097,74_3,13
19,10.0,01:12:41,130836.0,12,7,13,net shot,0.0,1,2,2.0,1,-1.1634146341463416,-0.3111458333333334,,,8,114.3,605.38,8,1,3,74,13,17,6097,74_3,13
19,11.0,01:12:42,130868.0,12,7,17,push/rush,0.0,1,1,2.0,6,-1.1085365853658538,1.5029166666666665,,,7,108.9,404.32,8,1,3,74,13,17,6097,74_3,13
19,12.0,01:12:43,130900.0,12,7,13,clear,0.0,1,6,1.0,5,-1.0378048780487803,-1.3114583333333334,,,8,106.2,752.39,8,1,3,74,13,17,6097,74_3,13
19,13.0,01:12:44,130922.0,12,7,17,smash,0.0,0,5,2.0,7,0.2817073170731706,-0.0528124999999999,touched the net,13.0,8,137.7,274.75,8,1,3,74,13,17,6097,74_3,13
20,1.0,01:13:14,131844.0,12,8,13,long service,0.0,0,7,1.0,9,-0.801219512195122,-1.545885416666667,,,8,197.9,662.98,8,0,3,74,13,17,6098,74_3,22
20,2.0,01:13:17,131913.0,12,8,17,clear,0.0,0,9,1.0,8,0.6353658536585365,1.38984375,,,9,124.4,189.02,8,0,3,74,13,17,6098,74_3,22
20,3.0,01:13:18,131940.0,12,8,13,smash,0.0,0,8,2.0,6,1.3768292682926826,-1.1905729166666668,,,8,221.1,728.53,8,0,3,74,13,17,6098,74_3,22
20,4.0,01:13:18,131955.0,12,8,17,defensive shot,0.0,0,6,2.0,1,1.253658536585366,0.4913541666666668,,,8,222.0,272.07,8,0,3,74,13,17,6098,74_3,22
20,5.0,01:13:19,131985.0,12,8,13,net shot,0.0,0,1,2.0,2,1.5121951219512195,-0.1932291666666667,,,7,249.6,591.47,8,0,3,74,13,17,6098,74_3,22
20,6.0,01:13:20,132014.0,12,8,17,lob,0.0,0,2,1.0,3,1.3780487804878048,1.6423958333333335,,,2,274.4,415.54,8,0,3,74,13,17,6098,74_3,22
20,7.0,01:13:21,132057.0,12,8,13,clear,0.0,0,3,1.0,3,-0.996341463414634,-1.508802083333333,,,9,245.8,796.28,8,0,3,74,13,17,6098,74_3,22
20,8.0,01:13:23,132094.0,12,8,17,drop,0.0,0,3,2.0,1,1.2170731707317075,0.6463020833333335,,,8,155.1,209.84,8,0,3,74,13,17,6098,74_3,22
20,9.0,01:13:23,132118.0,12,8,13,net shot,0.0,0,1,2.0,2,1.3817073170731708,-0.3153125000000001,,,8,238.5,629.24,8,0,3,74,13,17,6098,74_3,22
20,10.0,01:13:24,132148.0,12,8,17,push/rush,0.0,0,2,1.0,3,1.3341463414634145,1.699947916666667,,,2,264.6,391.42,8,0,3,74,13,17,6098,74_3,22
20,11.0,01:13:26,132192.0,12,8,13,clear,0.0,0,3,1.0,4,1.267073170731707,-1.5275520833333331,,,9,242.4,809.48,8,0,3,74,13,17,6098,74_3,22
20,12.0,01:13:27,132225.0,12,8,17,clear,0.0,0,4,1.0,5,1.2121951219512193,1.35421875,,,8,240.3,216.06,8,0,3,74,13,17,6098,74_3,22
20,13.0,01:13:28,132251.0,12,8,13,drop,0.0,0,5,2.0,8,-0.6195121951219512,-0.5686979166666667,,,8,249.2,742.11,8,0,3,74,13,17,6098,74_3,22
20,14.0,01:13:29,132279.0,12,8,17,push/rush,0.0,1,8,2.0,6,-1.3121951219512191,1.4453645833333333,,,8,150.2,361.89,8,0,3,74,13,17,6098,74_3,22
20,15.0,01:13:30,132312.0,12,8,13,drive,0.0,1,6,2.0,6,1.2085365853658538,-0.5525520833333332,,,4,94.7,760.45,8,0,3,74,13,17,6098,74_3,22
20,16.0,01:13:31,132340.0,12,8,17,push/rush,0.0,0,6,2.0,5,1.35,1.436875,,,7,238.7,376.02,8,0,3,74,13,17,6098,74_3,22
20,17.0,01:13:32,132372.0,12,8,13,clear,0.0,0,5,1.0,4,1.1341463414634143,-1.4583333333333333,,,9,246.7,758.45,8,0,3,74,13,17,6098,74_3,22
20,18.0,01:13:33,132408.0,12,8,17,smash,0.0,0,4,2.0,5,1.0439024390243905,1.0368750000000002,,,4,266.7,187.05,8,0,3,74,13,17,6098,74_3,22
20,19.0,01:13:34,132422.0,12,8,13,defensive shot,0.0,0,5,2.0,7,-0.75,-0.4566145833333334,,,8,219.7,676.55,4,0,3,74,13,17,6098,74_3,22
20,20.0,01:13:35,132454.0,12,8,17,push/rush,0.0,1,7,1.0,4,-0.9609756097560976,1.6186458333333331,,,7,137.4,366.99,8,0,3,74,13,17,6098,74_3,22
20,21.0,01:13:36,132486.0,12,8,13,smash,0.0,0,4,1.0,8,-0.7573170731707316,-0.94,,,8,158.4,735.45,8,0,3,74,13,17,6098,74_3,22
20,22.0,01:13:36,132507.0,12,8,17,defensive shot,0.0,1,8,2.0,1,1.3365853658536588,0.4568750000000001,opponent's ball landed,17.0,8,163.5,334.61,8,0,3,74,13,17,6098,74_3,22
21,1.0,01:14:11,133545.0,13,8,17,short service,0.0,0,7,2.0,8,0.7036585365853657,0.7646354166666663,,,8,168.6,295.6,8,1,3,74,13,17,6099,74_3,15
21,2.0,01:14:12,133572.0,13,8,13,push/rush,0.0,1,8,2.0,3,-1.1621951219512194,-1.5571875000000002,,,8,234.9,636.15,8,1,3,74,13,17,6099,74_3,15
21,3.0,01:14:13,133601.0,13,8,17,clear,0.0,1,3,1.0,5,1.1548780487804875,1.4046875000000003,,,8,151.7,240.04,8,1,3,74,13,17,6099,74_3,15
21,4.0,01:14:14,133633.0,13,8,13,smash,0.0,0,5,2.0,6,1.139024390243902,-1.1871875,,,8,248.3,747.3,8,1,3,74,13,17,6099,74_3,15
21,5.0,01:14:14,133648.0,13,8,17,defensive shot,0.0,0,6,1.0,8,-0.2634146341463414,1.3594270833333333,,,8,238.8,265.93,8,1,3,74,13,17,6099,74_3,15
21,6.0,01:14:15,133676.0,13,8,13,smash,0.0,0,8,2.0,5,-0.876829268292683,-1.02453125,,,8,197.7,714.42,8,1,3,74,13,17,6099,74_3,15
21,7.0,01:14:16,133690.0,13,8,17,defensive shot,0.0,1,5,2.0,1,1.2487804878048778,0.5902604166666668,,,8,171.0,284.71,8,1,3,74,13,17,6099,74_3,15
21,8.0,01:14:17,133716.0,13,8,13,lob,0.0,0,1,1.0,9,-0.7402439024390244,-1.4129166666666666,,,8,248.3,615.02,8,1,3,74,13,17,6099,74_3,15
21,9.0,01:14:18,133748.0,13,8,17,smash,0.0,0,9,1.0,6,-1.0878048780487806,1.0076041666666669,,,8,143.0,213.34,8,1,3,74,13,17,6099,74_3,15
21,10.0,01:14:18,133762.0,13,8,13,defensive shot,0.0,0,6,2.0,1,-1.276829268292683,-0.3214062499999999,,,8,184.2,673.22,8,1,3,74,13,17,6099,74_3,15
21,11.0,01:14:19,133791.0,13,8,17,net shot,0.0,1,1,2.0,2,-1.0609756097560976,0.3264062499999998,,,1,96.7,406.83,8,1,3,74,13,17,6099,74_3,15
21,12.0,01:14:20,133818.0,13,8,13,push/rush,0.0,1,2,1.0,4,1.052439024390244,-1.5411979166666665,,,7,107.1,572.15,8,1,3,74,13,17,6099,74_3,15
21,13.0,01:14:22,133863.0,13,8,17,clear,0.0,0,4,1.0,5,1.3256097560975608,1.3763020833333333,,,9,226.6,178.87,8,1,3,74,13,17,6099,74_3,15
21,14.0,01:14:23,133891.0,13,8,13,drop,0.0,0,5,2.0,2,1.4378048780487802,-0.4570833333333333,,,5,262.5,739.92,8,1,3,74,13,17,6099,74_3,15
