rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,set_id,rally_id,roundscore_diff,continuous_score,is_target_win,is_target_turn,player_id,time_proportion
10,15.0,690,20714.0,7,3,B,2,15,0.0,0.0,1.0,3.0,878.0,634.0,2.0,7.0,559.0,407.0,0,0,0,0.0,3.0,807.0,621.0,8.0,645.0,352.0,0,44,1,44_1_10,-4,2,0.0,1.0,1,0.7777777777777778
10,16.0,691,20736.0,7,3,A,2,11,0.0,0.0,2.0,7.0,559.0,407.0,2.0,2.0,478.0,482.0,0,0,0,0.0,8.0,554.0,370.0,8.0,710.0,588.0,0,44,1,44_1_10,-4,2,0.0,0.0,0,0.8333333333333334
10,17.0,692,20763.0,7,3,B,2,3,0.0,1.0,2.0,2.0,478.0,482.0,0.0,6.0,792.0,333.0,0,0,0,0.0,7.0,529.0,489.0,8.0,582.0,377.0,0,44,1,44_1_10,-4,2,0.0,1.0,1,0.8888888888888888
10,18.0,676,20281.0,7,3,A,2,9,0.0,0.0,2.0,6.0,792.0,333.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_10,-4,2,0.0,0.0,0,0.0
10,19.0,694,20827.0,7,3,B,3,6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,611.0,449.0,未過網,對手未過網,A,0.0,8.0,714.0,543.0,9.0,716.0,314.0,0,44,1,44_1_10,-4,0,0.0,1.0,1,1.0
11,1.0,716,21487.0,8,3,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_11,-5,0,0.0,0.0,0,0.0
11,2.0,717,21519.0,8,3,B,2,3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,545.0,322.0,0,0,0,0.0,7.0,537.0,479.0,8.0,623.0,350.0,0,44,1,44_1_11,-5,0,0.0,1.0,1,0.1666666666666666
11,3.0,718,21552.0,8,3,A,2,5,0.0,0.0,1.0,8.0,545.0,322.0,2.0,6.0,474.0,552.0,0,0,0,0.0,9.0,565.0,310.0,8.0,630.0,535.0,0,44,1,44_1_11,-5,0,0.0,0.0,0,0.3333333333333333
11,4.0,718,21563.0,8,3,B,2,6,0.0,1.0,2.0,6.0,474.0,552.0,2.0,1.0,472.0,400.0,0,0,0,0.0,8.0,666.0,550.0,9.0,537.0,303.0,0,44,1,44_1_11,-5,0,0.0,1.0,1,0.3333333333333333
11,5.0,719,21588.0,8,3,A,2,8,0.0,0.0,2.0,1.0,472.0,400.0,1.0,3.0,830.0,641.0,0,0,0,0.0,8.0,537.0,376.0,8.0,569.0,531.0,0,44,1,44_1_11,-5,0,0.0,0.0,0,0.5
11,6.0,720,21620.0,8,3,B,2,12,0.0,0.0,1.0,3.0,830.0,641.0,1.0,6.0,796.0,361.0,0,0,0,0.0,8.0,751.0,612.0,8.0,624.0,346.0,0,44,1,44_1_11,-5,0,0.0,1.0,1,0.6666666666666666
11,7.0,721,21635.0,8,3,A,2,6,0.0,1.0,1.0,6.0,796.0,361.0,2.0,7.0,736.0,500.0,0,0,0,0.0,8.0,655.0,342.0,8.0,740.0,598.0,0,44,1,44_1_11,-5,0,0.0,0.0,0,0.8333333333333334
11,8.0,721,21653.0,8,3,B,2,3,0.0,0.0,2.0,7.0,736.0,500.0,1.0,9.0,540.0,319.0,0,0,0,0.0,8.0,712.0,530.0,8.0,682.0,354.0,0,44,1,44_1_11,-5,0,0.0,1.0,1,0.8333333333333334
11,9.0,722,21686.0,8,3,A,3,5,0.0,0.0,1.0,9.0,540.0,319.0,2.0,8.0,487.0,582.0,對手落地致勝,落地致勝,A,0.0,8.0,576.0,323.0,8.0,694.0,549.0,0,44,1,44_1_11,-5,0,0.0,0.0,0,1.0
13,1.0,771,23140.0,9,4,B,1,13,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,498.0,397.0,0,0,0,0.0,8.0,647.0,532.0,8.0,559.0,348.0,0,44,1,44_1_13,-5,1,0.0,1.0,1,0.0
13,2.0,772,23162.0,9,4,A,2,11,0.0,0.0,2.0,1.0,498.0,397.0,2.0,2.0,458.0,470.0,0,0,0,0.0,7.0,568.0,389.0,8.0,617.0,531.0,0,44,1,44_1_13,-5,1,0.0,0.0,0,1.0
13,3.0,772,23188.0,9,4,B,3,8,0.0,1.0,2.0,2.0,458.0,470.0,2.0,14.0,430.0,308.0,出界,對手出界,A,0.0,7.0,514.0,496.0,8.0,586.0,377.0,0,44,1,44_1_13,-5,0,0.0,1.0,1,1.0
14,1.0,788,23651.0,9,5,A,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.0
14,2.0,788,23651.0,9,5,B,2,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.0
14,3.0,789,23676.0,9,5,A,2,18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,828.0,546.0,0,0,0,0.0,8.0,637.0,362.0,8.0,591.0,520.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.0714285714285714
14,4.0,789,23688.0,9,5,B,2,6,0.0,0.0,1.0,5.0,828.0,546.0,1.0,2.0,773.0,390.0,0,0,0,0.0,8.0,724.0,536.0,8.0,679.0,338.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.0714285714285714
14,5.0,790,23704.0,9,5,A,2,8,0.0,1.0,1.0,2.0,773.0,390.0,1.0,9.0,534.0,619.0,0,0,0,0.0,8.0,742.0,371.0,8.0,755.0,554.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.1428571428571428
14,6.0,791,23731.0,9,5,B,2,5,0.0,0.0,1.0,9.0,534.0,619.0,2.0,8.0,631.0,345.0,0,0,0,0.0,8.0,594.0,576.0,8.0,622.0,339.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.2142857142857142
14,7.0,791,23746.0,9,5,A,2,6,0.0,0.0,2.0,8.0,631.0,345.0,2.0,1.0,784.0,466.0,0,0,0,0.0,8.0,600.0,332.0,8.0,523.0,596.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.2142857142857142
14,8.0,792,23772.0,9,5,B,2,7,0.0,0.0,2.0,1.0,784.0,466.0,2.0,7.0,531.0,408.0,0,0,0,0.0,8.0,711.0,507.0,8.0,663.0,336.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.2857142857142857
14,9.0,793,23798.0,9,5,A,2,3,0.0,0.0,2.0,7.0,531.0,408.0,1.0,6.0,440.0,614.0,0,0,0,0.0,7.0,566.0,396.0,8.0,638.0,526.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.3571428571428571
14,10.0,794,23828.0,9,5,B,2,2,1.0,0.0,1.0,6.0,440.0,614.0,2.0,7.0,631.0,394.0,0,0,0,0.0,8.0,534.0,610.0,8.0,579.0,356.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.4285714285714285
14,11.0,795,23855.0,9,5,A,2,11,0.0,0.0,2.0,7.0,631.0,394.0,2.0,1.0,813.0,468.0,0,0,0,0.0,8.0,648.0,386.0,8.0,583.0,567.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.5
14,12.0,796,23880.0,9,5,B,2,11,0.0,0.0,2.0,1.0,813.0,468.0,2.0,2.0,850.0,411.0,0,0,0,0.0,8.0,750.0,506.0,8.0,628.0,352.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.5714285714285714
14,13.0,796,23909.0,9,5,A,2,3,0.0,1.0,2.0,2.0,850.0,411.0,1.0,3.0,885.0,641.0,0,0,0,0.0,2.0,795.0,393.0,8.0,702.0,524.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.5714285714285714
14,14.0,798,23951.0,9,5,B,2,2,0.0,0.0,1.0,3.0,885.0,641.0,2.0,8.0,639.0,379.0,0,0,0,0.0,9.0,801.0,646.0,8.0,652.0,357.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.7142857142857143
14,15.0,799,23972.0,9,5,A,2,11,0.0,0.0,2.0,8.0,639.0,379.0,2.0,1.0,793.0,478.0,0,0,0,0.0,8.0,657.0,374.0,8.0,717.0,581.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.7857142857142857
14,16.0,799,23994.0,9,5,B,2,3,0.0,0.0,2.0,1.0,793.0,478.0,1.0,9.0,580.0,317.0,0,0,0,0.0,7.0,734.0,501.0,8.0,644.0,363.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.7857142857142857
14,17.0,801,24034.0,9,5,A,2,5,0.0,0.0,1.0,9.0,580.0,317.0,2.0,5.0,793.0,526.0,0,0,0,0.0,9.0,605.0,314.0,8.0,673.0,553.0,0,44,1,44_1_14,-4,0,1.0,0.0,0,0.9285714285714286
14,18.0,801,24055.0,9,5,B,2,6,0.0,0.0,2.0,5.0,793.0,526.0,2.0,8.0,659.0,374.0,0,0,0,0.0,8.0,732.0,540.0,8.0,596.0,326.0,0,44,1,44_1_14,-4,0,1.0,1.0,1,0.9285714285714286
14,19.0,802,24079.0,9,5,A,3,8,0.0,1.0,2.0,8.0,659.0,374.0,2.0,13.0,464.0,668.0,出界,對手出界,B,0.0,8.0,630.0,386.0,8.0,663.0,535.0,0,44,1,44_1_14,-4,1,1.0,0.0,0,1.0
15,1.0,822,24675.0,9,6,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_15,-3,1,1.0,1.0,1,0.0
15,2.0,824,24724.0,9,6,A,2,11,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,834.0,472.0,0,0,0,0.0,8.0,712.0,362.0,8.0,649.0,541.0,0,44,1,44_1_15,-3,1,1.0,0.0,0,0.25
15,3.0,824,24745.0,9,6,B,2,3,0.0,0.0,2.0,1.0,834.0,472.0,1.0,3.0,506.0,308.0,0,0,0,0.0,1.0,789.0,494.0,8.0,672.0,362.0,0,44,1,44_1_15,-3,1,1.0,1.0,1,0.25
15,4.0,826,24785.0,9,6,A,2,2,0.0,0.0,1.0,3.0,506.0,308.0,2.0,2.0,485.0,503.0,0,0,0,0.0,9.0,541.0,318.0,8.0,650.0,538.0,0,44,1,44_1_15,-3,1,1.0,0.0,0,0.5
15,5.0,826,24809.0,9,6,B,2,11,0.0,1.0,2.0,2.0,485.0,503.0,2.0,1.0,444.0,396.0,0,0,0,0.0,8.0,523.0,513.0,9.0,559.0,313.0,0,44,1,44_1_15,-3,1,1.0,1.0,1,0.5
15,6.0,827,24836.0,9,6,A,2,3,0.0,0.0,2.0,1.0,444.0,396.0,1.0,3.0,890.0,632.0,0,0,0,0.0,5.0,468.0,380.0,8.0,566.0,521.0,0,44,1,44_1_15,-3,1,1.0,0.0,0,0.625
15,7.0,829,24876.0,9,6,B,2,2,0.0,0.0,1.0,3.0,890.0,632.0,2.0,6.0,826.0,375.0,0,0,0,0.0,3.0,841.0,621.0,8.0,588.0,347.0,0,44,1,44_1_15,-3,1,1.0,1.0,1,0.875
15,8.0,829,24898.0,9,6,A,2,11,0.0,1.0,2.0,6.0,826.0,375.0,1.0,1.0,833.0,469.0,0,0,0,0.0,6.0,787.0,341.0,8.0,760.0,575.0,0,44,1,44_1_15,-3,1,1.0,0.0,0,0.875
15,9.0,830,24923.0,9,6,B,3,16,0.0,0.0,1.0,1.0,833.0,469.0,2.0,5.0,489.0,330.0,對手落地致勝,落地致勝,B,0.0,1.0,802.0,470.0,8.0,699.0,333.0,0,44,1,44_1_15,-3,2,1.0,1.0,1,1.0
16,1.0,852,25576.0,9,7,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_16,-2,2,1.0,1.0,1,0.0
16,2.0,852,25576.0,9,7,A,2,9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_16,-2,2,1.0,0.0,0,0.0
16,3.0,852,25589.0,9,7,B,3,7,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,455.0,397.0,對手落地致勝,落地致勝,B,0.0,1.0,789.0,501.0,8.0,687.0,350.0,0,44,1,44_1_16,-2,3,1.0,1.0,1,0.0
17,1.0,876,26309.0,10,7,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.0
17,2.0,877,26329.0,10,7,A,2,8,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,425.0,607.0,0,0,0,0.0,7.0,744.0,390.0,8.0,627.0,537.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.0909090909090909
17,3.0,878,26362.0,10,7,B,2,15,0.0,1.0,1.0,6.0,425.0,607.0,2.0,8.0,523.0,383.0,0,0,0,0.0,8.0,512.0,610.0,8.0,625.0,360.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.1818181818181818
17,4.0,879,26386.0,10,7,A,2,11,0.0,0.0,2.0,8.0,523.0,383.0,2.0,7.0,661.0,498.0,0,0,0,0.0,8.0,574.0,377.0,8.0,591.0,580.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.2727272727272727
17,5.0,880,26407.0,10,7,B,2,11,0.0,0.0,2.0,7.0,661.0,498.0,2.0,7.0,623.0,389.0,0,0,0,0.0,8.0,627.0,512.0,8.0,576.0,344.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.3636363636363636
17,6.0,881,26430.0,10,7,A,2,8,0.0,0.0,2.0,7.0,623.0,389.0,1.0,3.0,839.0,639.0,0,0,0,0.0,8.0,660.0,384.0,8.0,660.0,530.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.4545454545454545
17,7.0,882,26462.0,10,7,B,2,15,0.0,0.0,1.0,3.0,839.0,639.0,1.0,7.0,555.0,392.0,0,0,0,0.0,8.0,777.0,614.0,8.0,602.0,343.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.5454545454545454
17,8.0,882,26489.0,10,7,A,2,7,0.0,0.0,1.0,7.0,555.0,392.0,2.0,1.0,825.0,469.0,0,0,0,0.0,8.0,559.0,380.0,8.0,697.0,570.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.5454545454545454
17,9.0,883,26513.0,10,7,B,2,3,0.0,0.0,2.0,1.0,825.0,469.0,1.0,4.0,770.0,317.0,0,0,0,0.0,7.0,755.0,497.0,8.0,636.0,363.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.6363636363636364
17,10.0,885,26556.0,10,7,A,2,5,0.0,0.0,1.0,4.0,770.0,317.0,2.0,5.0,855.0,553.0,0,0,0,0.0,8.0,720.0,322.0,8.0,704.0,561.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.8181818181818182
17,11.0,885,26569.0,10,7,B,2,6,0.0,0.0,2.0,5.0,855.0,553.0,2.0,8.0,754.0,383.0,0,0,0,0.0,8.0,771.0,562.0,9.0,732.0,311.0,0,44,1,44_1_17,-3,3,0.0,1.0,1,0.8181818181818182
17,12.0,886,26593.0,10,7,A,2,11,0.0,1.0,2.0,8.0,754.0,383.0,2.0,7.0,549.0,474.0,0,0,0,0.0,8.0,713.0,368.0,8.0,739.0,544.0,0,44,1,44_1_17,-3,3,0.0,0.0,0,0.9090909090909092
17,13.0,887,26618.0,10,7,B,3,11,0.0,1.0,2.0,7.0,549.0,474.0,2.0,7.0,537.0,450.0,掛網,對手掛網,A,0.0,7.0,553.0,485.0,8.0,646.0,365.0,0,44,1,44_1_17,-3,0,0.0,1.0,1,1.0
19,1.0,966,28982.0,10,9,B,1,9,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,1,44_1_19,-1,1,1.0,1.0,1,0.0
19,2.0,966,29008.0,10,9,A,2,11,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,420.0,476.0,0,0,0,0.0,8.0,528.0,385.0,8.0,605.0,524.0,0,44,1,44_1_19,-1,1,1.0,0.0,0,0.0
19,3.0,967,29033.0,10,9,B,2,3,0.0,1.0,2.0,2.0,420.0,476.0,1.0,3.0,484.0,315.0,0,0,0,0.0,7.0,504.0,487.0,8.0,561.0,365.0,0,44,1,44_1_19,-1,1,1.0,1.0,1,0.2
19,4.0,968,29065.0,10,9,A,2,5,0.0,0.0,1.0,3.0,484.0,315.0,1.0,6.0,436.0,540.0,0,0,0,0.0,3.0,511.0,311.0,8.0,601.0,536.0,0,44,1,44_1_19,-1,1,1.0,0.0,0,0.4
19,5.0,969,29078.0,10,9,B,2,6,0.0,1.0,1.0,6.0,436.0,540.0,2.0,8.0,630.0,380.0,0,0,0,0.0,8.0,634.0,544.0,3.0,520.0,318.0,0,44,1,44_1_19,-1,1,1.0,1.0,1,0.6
19,6.0,970,29101.0,10,9,A,2,11,0.0,0.0,2.0,8.0,630.0,380.0,2.0,7.0,703.0,468.0,0,0,0,0.0,8.0,676.0,379.0,8.0,588.0,538.0,0,44,1,44_1_19,-1,1,1.0,0.0,0,0.8
19,7.0,970,29121.0,10,9,B,2,11,0.0,0.0,2.0,7.0,703.0,468.0,2.0,1.0,503.0,421.0,0,0,0,0.0,7.0,683.0,493.0,8.0,622.0,349.0,0,44,1,44_1_19,-1,1,1.0,1.0,1,0.8
19,8.0,971,29148.0,10,9,A,3,3,0.0,0.0,2.0,1.0,503.0,421.0,2.0,13.0,435.0,666.0,出界,對手出界,B,0.0,1.0,511.0,395.0,8.0,580.0,516.0,0,44,1,44_1_19,-1,2,1.0,0.0,0,1.0
20,1.0,1015,30472.0,11,9,B,1,13,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,758.0,400.0,0,0,0,0.0,8.0,640.0,525.0,8.0,740.0,379.0,0,44,1,44_1_20,-2,2,0.0,1.0,1,0.0
20,2.0,1016,30488.0,11,9,A,2,8,0.0,1.0,2.0,7.0,758.0,400.0,1.0,8.0,517.0,616.0,0,0,0,0.0,7.0,736.0,387.0,8.0,653.0,524.0,0,44,1,44_1_20,-2,2,0.0,0.0,0,0.125
20,3.0,1017,30516.0,11,9,B,2,5,0.0,0.0,1.0,8.0,517.0,616.0,2.0,8.0,604.0,347.0,0,0,0,0.0,8.0,556.0,588.0,8.0,618.0,347.0,0,44,1,44_1_20,-2,2,0.0,1.0,1,0.25
20,4.0,1017,30529.0,11,9,A,2,6,0.0,0.0,2.0,8.0,604.0,347.0,2.0,7.0,771.0,466.0,0,0,0,0.0,8.0,583.0,341.0,8.0,510.0,607.0,0,44,1,44_1_20,-2,2,0.0,0.0,0,0.25
20,5.0,1018,30558.0,11,9,B,2,11,0.0,0.0,2.0,7.0,771.0,466.0,2.0,2.0,826.0,418.0,0,0,0,0.0,8.0,733.0,533.0,8.0,621.0,341.0,0,44,1,44_1_20,-2,2,0.0,1.0,1,0.375
20,6.0,1019,30584.0,11,9,A,2,3,0.0,1.0,2.0,2.0,826.0,418.0,1.0,9.0,476.0,621.0,0,0,0,0.0,2.0,789.0,399.0,8.0,701.0,533.0,0,44,1,44_1_20,-2,2,0.0,0.0,0,0.5
20,7.0,1020,30624.0,11,9,B,2,5,0.0,0.0,1.0,9.0,476.0,621.0,2.0,5.0,504.0,338.0,0,0,0,0.0,8.0,513.0,596.0,8.0,592.0,335.0,0,44,1,44_1_20,-2,2,0.0,1.0,1,0.625
20,8.0,1021,30636.0,11,9,A,2,7,0.0,0.0,2.0,5.0,504.0,338.0,1.0,1.0,788.0,503.0,0,0,0,0.0,8.0,572.0,345.0,6.0,460.0,590.0,0,44,1,44_1_20,-2,2,0.0,0.0,0,0.75
20,9.0,1022,30662.0,11,9,B,2,18,0.0,0.0,1.0,1.0,788.0,503.0,2.0,6.0,782.0,343.0,0,0,0,0.0,8.0,710.0,537.0,8.0,595.0,338.0,0,44,1,44_1_20,-2,2,0.0,1.0,1,0.875
20,10.0,1022,30676.0,11,9,A,2,6,0.0,1.0,2.0,6.0,782.0,343.0,2.0,1.0,820.0,469.0,0,0,0,0.0,8.0,610.0,357.0,8.0,729.0,554.0,0,44,1,44_1_20,-2,2,0.0,0.0,0,0.875
20,11.0,1023,30699.0,11,9,B,3,3,0.0,0.0,2.0,1.0,820.0,469.0,2.0,12.0,837.0,301.0,出界,對手出界,A,0.0,8.0,771.0,514.0,8.0,685.0,357.0,0,44,1,44_1_20,-2,0,0.0,1.0,1,1.0
21,1.0,1085,32577.0,11,10,A,1,13,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,610.0,505.0,0,0,0,0.0,8.0,661.0,359.0,8.0,519.0,552.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.0
21,2.0,1086,32596.0,11,10,B,2,8,0.0,0.0,2.0,7.0,610.0,505.0,1.0,3.0,505.0,317.0,0,0,0,0.0,7.0,541.0,500.0,8.0,629.0,347.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.0416666666666666
21,3.0,1087,32618.0,11,10,A,2,5,0.0,0.0,1.0,3.0,505.0,317.0,2.0,6.0,468.0,546.0,0,0,0,0.0,8.0,586.0,346.0,7.0,586.0,503.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.0833333333333333
21,4.0,1087,32628.0,11,10,B,2,6,0.0,1.0,2.0,6.0,468.0,546.0,2.0,7.0,587.0,391.0,0,0,0,0.0,8.0,647.0,542.0,3.0,482.0,319.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.0833333333333333
21,5.0,1088,32653.0,11,10,A,2,19,0.0,0.0,2.0,7.0,587.0,391.0,2.0,7.0,707.0,482.0,0,0,0,0.0,8.0,609.0,381.0,8.0,622.0,540.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.125
21,6.0,1089,32672.0,11,10,B,2,18,0.0,0.0,2.0,7.0,707.0,482.0,1.0,6.0,765.0,326.0,0,0,0,0.0,7.0,682.0,496.0,8.0,592.0,360.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.1666666666666666
21,7.0,1089,32690.0,11,10,A,2,18,0.0,1.0,1.0,6.0,765.0,326.0,1.0,5.0,800.0,532.0,0,0,0,0.0,8.0,664.0,362.0,8.0,699.0,512.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.1666666666666666
21,8.0,1090,32703.0,11,10,B,2,18,0.0,0.0,1.0,5.0,800.0,532.0,1.0,8.0,693.0,352.0,0,0,0,0.0,8.0,747.0,540.0,8.0,698.0,344.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.2083333333333333
21,9.0,1090,32716.0,11,10,A,2,18,0.0,1.0,1.0,8.0,693.0,352.0,2.0,6.0,481.0,524.0,0,0,0,0.0,8.0,655.0,356.0,8.0,743.0,533.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.2083333333333333
21,10.0,1091,32738.0,11,10,B,2,6,0.0,1.0,2.0,6.0,481.0,524.0,2.0,8.0,644.0,382.0,0,0,0,0.0,8.0,519.0,522.0,8.0,627.0,356.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.25
21,11.0,1092,32762.0,11,10,A,2,11,0.0,0.0,2.0,8.0,644.0,382.0,2.0,1.0,802.0,471.0,0,0,0,0.0,8.0,704.0,382.0,8.0,604.0,520.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.2916666666666667
21,12.0,1092,32784.0,11,10,B,2,11,0.0,0.0,2.0,1.0,802.0,471.0,2.0,2.0,814.0,413.0,0,0,0,0.0,7.0,747.0,488.0,8.0,667.0,364.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.2916666666666667
21,13.0,1093,32810.0,11,10,A,2,3,0.0,1.0,2.0,2.0,814.0,413.0,1.0,9.0,546.0,622.0,0,0,0,0.0,2.0,772.0,393.0,8.0,687.0,516.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.3333333333333333
21,14.0,1095,32857.0,11,10,B,2,5,0.0,0.0,1.0,9.0,546.0,622.0,2.0,5.0,493.0,368.0,0,0,0,0.0,8.0,539.0,602.0,8.0,595.0,351.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.4166666666666667
21,15.0,1095,32878.0,11,10,A,2,11,0.0,0.0,2.0,5.0,493.0,368.0,2.0,2.0,457.0,478.0,0,0,0,0.0,8.0,528.0,353.0,8.0,535.0,609.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.4166666666666667
21,16.0,1096,32906.0,11,10,B,2,7,0.0,1.0,2.0,2.0,457.0,478.0,2.0,2.0,801.0,414.0,0,0,0,0.0,7.0,507.0,488.0,8.0,585.0,358.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.4583333333333333
21,17.0,1097,32935.0,11,10,A,2,3,0.0,1.0,2.0,2.0,801.0,414.0,1.0,4.0,443.0,630.0,0,0,0,0.0,7.0,759.0,390.0,8.0,603.0,536.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.5
21,18.0,1099,32975.0,11,10,B,2,2,1.0,0.0,1.0,4.0,443.0,630.0,2.0,1.0,501.0,398.0,0,0,0,0.0,8.0,525.0,602.0,8.0,616.0,346.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.5833333333333334
21,19.0,1100,33000.0,11,10,A,2,11,0.0,0.0,2.0,1.0,501.0,398.0,2.0,2.0,486.0,448.0,0,0,0,0.0,5.0,510.0,377.0,8.0,556.0,585.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.625
21,20.0,1100,33027.0,11,10,B,2,7,0.0,1.0,2.0,2.0,486.0,448.0,2.0,7.0,746.0,423.0,0,0,0,0.0,7.0,503.0,482.0,8.0,559.0,368.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.625
21,21.0,1101,33052.0,11,10,A,2,3,0.0,1.0,2.0,7.0,746.0,423.0,1.0,9.0,514.0,626.0,0,0,0,0.0,7.0,704.0,404.0,8.0,556.0,517.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.6666666666666666
21,22.0,1102,33087.0,11,10,B,2,4,0.0,0.0,1.0,9.0,514.0,626.0,1.0,3.0,488.0,317.0,0,0,0,0.0,9.0,540.0,621.0,8.0,622.0,380.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.7083333333333334
21,23.0,1104,33121.0,11,10,A,2,2,0.0,0.0,1.0,3.0,488.0,317.0,2.0,1.0,831.0,473.0,0,0,0,0.0,3.0,492.0,317.0,8.0,618.0,557.0,0,44,1,44_1_21,-1,0,1.0,0.0,0,0.7916666666666666
21,24.0,1104,33145.0,11,10,B,2,11,0.0,0.0,2.0,1.0,831.0,473.0,2.0,2.0,844.0,410.0,0,0,0,0.0,5.0,784.0,507.0,9.0,551.0,318.0,0,44,1,44_1_21,-1,0,1.0,1.0,1,0.7916666666666666
